# JPWiki Japanese localization data
# kind	key	english	japanese
人間がキツネの賢さや野ウサギの素早さを讃え、猟犬がその肉を引き千切るのを見て嘆くのと同じようなもの。我らの誘惑を巧みにかわし、罠をうまく潜り抜けるようなことがあれば、我らも獲物を讃え、こっそりと拍手を送ることもある。<br>
<br>
とはいえ、あらゆる現世の物事と同じく、人間もいずれはすり減りぼろぼろになることだろう。年を取り、醜く老い、弱く、愚かになっていく。遅かれ早かれ日々失っていくのだ。<br>
<br>
ときおり獲物が窮鼠猫を噛むこともあるが、些細なことだ。傷つき弱ったとしても、我らはまた力を蓄えるために飛び去るだけのこと。たまに貴重な品をなくしてしまうことがあるが、それもまた乙なもの。もっと楽しい狩りをもたらしてくれる。<br>
<br>
<br>
<DIV align="center">人間の不思議<br>
<br>
<DIV align="left">人間には寿命があり、いずれ死と堕落と敗北とが運命づけられている。<br>
<br>
どうも我らと人間との間には、深い溝が横たわっているようだ。──そんな運命で、なぜ絶望しないのだろう？<br>
<br>
book	00024583		<font face=1><br>
「真の宵まで彼らは来なかった」と_Makkan_は答えた。それから、風に乗って口笛を吹くのは、彼のヒキガエルと闘うよりも無駄であると容易く理解するはずだと言いながら、_Mehrunes _Dagon_の束縛について自分の行いを語った。その時、Mackkan_は言った。<br>
<br>
 <br>
 　汝、今これより汝が無事を慮るべし、<br>
   汝、また、汝が身の一部と名誉に執着すべし、<br>
   さもなくば、我が槌、Malacath_が_Scourge、<br>
   必ずや汝が耳に響くであろう。<br>
   我れが「公平」を叫ぶほどに素早く、<br>
   汝、８の腕を誇れずとも、<br>
   汝、汝が頭蓋にある瘤に櫛をいれるべし、<br>
   汝、死者の穴を広げる者。<br>
<br>
<br>
解説:戦棍_Scourge_は_Fountains_of_Fickledire_で神聖な黒檀を鍛造したもので、Mackkan_が持っていた伝説的な武器である。Malacath_の加護を受けたこの戦棍は_Dark_Kin_にとって命取りであった。また多くの黒き精霊は、この孤高の、勇気ある守護者の一撃によって_Oblivion_に追い返された。現在、Scourge_は皇帝の権威によって、Daedric _Lords_に対する備えとして_Battlespire_の武器庫に所蔵されている。<br>
<br>
book	00024584		<font face=1><br>
回復魔法の秘術<br>
手引き書<br>
名誉教授教官<br>
Wapna_Neustra著<br>
<br>
第一の形式：（純金によってのみ、気質は改良可能であるため）汝は純金を主とするマナの泉を大いに作り出すこと。純なる力という混沌は純なる原理を引き出す。そして、純金をマナの泉の水面に滴らせよ。マナの泉の体を害する嵐から大いに汝を注意して身を守れ。何故なら、そのような襲撃を通じて、すっかり健康は損なわれ得るからである。<br>
<br>
第二の形式：必要となる文句を即座に過たず語れるように、世界と汝の構成気質との間の共同と秩序を汝自身と其の他の多数をして不注意に失わしめることの無いように、この素晴らしい手引を必ずや携行せよ。<br>
<br>
第三の形式：回復魔法の品を手にして、それを〔純金の〕混ぜられた泉の中に突き出せ――その間中、然るべきフレーズを呟きながら。そのフレーズは、本書から、そして、本書だけから、極めて迅速に完璧に習得されることになるものである――KharnesonとRattor（彼らのハラワタは私の偉大なる学識に対する嫉妬に駆られており、彼ら自身の手引――あらゆる面に於いて劣っており誤謬に陥っている――の効用を偽って表明している）の卑しい中傷にも関わらず。<br>
<br>
第四の形式：すぐさま、汝自身の傷すべてを治癒するように、あるいは、〈寺院〉と治療師の治癒力を利用するようにせよ。何故なら、マナの放出という苦痛を通じて、〔回復魔法の〕賞賛さるべき秘術は回復魔術師によって〔彼の〕全力に応じて産まれるべきものであるからだ。しかし、苦痛を過度に耐えることが賢明というものでもなければ、苦痛が何らかの面に於いて能力を更に素晴らしいものにするというものでもない――KharnesonとRattor（僅かに物を学んだ批評家にとってさえ、彼らの欠陥と悪意は明白である）の愚かしい空論にも関わらず。<br>
book	00024585		<font face=1><br>
[この本は慌ただしく筆写されたようである。口述されたものを書き取ったか、あるいはもっと長い文献の一部なのかもしれない。]<br>
<br>
<DIV align="center">The Posting of the Hunt<br>
<br>
<DIV align="left">Huntが招集されなかったこと、儀式が宣されなかったこと、古代の儀式が守られていることを、誰も目撃者の前で言ってはならない。<br>
<br>
Wild Huntとも呼ばれる「Innocent Quarry（無垢な獲物）の儀式」は、この領域を覆うmagickaの流れから力を引き込むための古代の儀式である。誰が、いつ、この儀式を創始したのかは長らく忘れられているが、確かに継承され、Huntsmanに強大な力と名声を与えるのである。<br>
<br>
儀式において万能のHuntsmanとそのDogは、人を狩る定命の生物と戦わせられた後に、哀れな破滅させられるべきInnocent Quarry――伝統的にHare（野兎）と呼ばれる――と戦わせられる。すぐにHuntsmanはこの上ないスリルと、彼の力と無力な獲物を支配する栄光によって高揚させられる。同時にInnocent Quarryの悲惨で、高貴で、望みのない窮地に心を打たれる。儀式が高尚に達成されるとき、Huntsmanは獲物に共感し、獲物を仕留めることによる恍惚とするほどの歓喜はInnocent Quarryの悲哀と絶望に相殺される。無垢なHareの体がばらばらに引き裂かれるとき、力の痛ましいほどの不均衡と世界の無慈悲な不公正を、Huntsmanは心に深く噛み締めることとなる。<br>
<br>
Huntが始まるとき、Lesser DogはChapel of the Innocent Quarryを映す緑の水晶の前に集合する。Chapelの中ではHuntsmanたちと Greater Dog、Master of the Huntが、HuntsmanとHunt自体とInnocent Quarryを聖別する儀式を行う。その後HuntsmanはChapelの外に出てSpear of Bitter Mercyを掲げ祭文を暗唱する。祭文はHuntの規則と四つの段階――Drag、Chase、Call、View to the Kill――を宣言する。<br>
